"id","linnworks_code","product_name","category"
"3841","MACURPPSPICE-9072","Marrakech - Curtain Pair - Pencil Pleat - Spice - 90 x 72 Inch (SF1518H)","Curtains/Discontinued"
"3842","MACURPPSPICE-9090","Marrakech - Curtain Pair - Pencil Pleat - Spice - 90 x 90 Inch (SF1518I)","Curtains/Discontinued"
"3843","MACUSNAT-17","Marrakech - Cushion - Natural - 17 x 17 Inch (SF1525)","Cushion - Decorative/Discontinued"
"3844","MACUSSIL-17","Marrakech - Cushion - Silver - 17 x 17 Inch (SF1526)","Cushion - Decorative/Discontinued"
"3845","MACUSSPICE-17","Marrakech - Cushion - Spice - 17 x 17 Inch (SF1524)","Cushion - Decorative/Discontinued"
"3846","MANGCHESTOAK","Mangat Solid Hard wood Indian Furniture TV Unit Coffee Table Bookcase Oak Finish","Furniture/Discontinued"
"3847","MANGCONSOLL","Mangat - Console table - Large - Oak (FR1277)","Furniture/Discontinued"
"3848","MANGCONSOLS","Mangat - Console table - Small - Oak (FR1276)","Furniture/Discontinued"
"3849","MANGTPHONEOAK","Mangat - Telephone Table - Oak (FR1278)","Furniture/Discontinued"
"3850","MANGTSBDLRGOAK","Mangat - Sideboard - Large - OAK (FR1288)","Furniture/Discontinued"
"3851","MARCURPPMAU-4654","Mariposa  - Curtain Pair - Pencil Pleat - Mauve - 46 x 54  Inch (SF1479A)","Curtains"
"3852","MARCURPPMAU-4672","Mariposa  - Curtain Pair - Pencil Pleat - Mauve - 46 x 72  Inch (SF1479B)","Curtains"
"3853","MARCURPPMAU-4690","Mariposa  - Curtain Pair - Pencil Pleat - Mauve - 46 x 90  Inch (SF1479C)","Curtains"
"3854","MARCURPPMAU-6654","Mariposa  - Curtain Pair - Pencil Pleat - Mauve - 66 x 54  Inch (SF1479D)","Curtains"
"3855","MARCURPPMAU-6672","Mariposa  - Curtain Pair - Pencil Pleat - Mauve - 66 x 72  Inch (SF1479E)","Curtains"
"3856","MARCURPPMAU-6690","Mariposa  - Curtain Pair - Pencil Pleat - Mauve - 66 x 90  Inch (SF1479F)","Curtains"
"3857","MARCURPPMAU-9054","Mariposa  - Curtain Pair - Pencil Pleat - Mauve - 90 x 54  Inch (SF1479G)","Curtains"
"3858","MARCURPPMAU-9072","Mariposa  - Curtain Pair - Pencil Pleat - Mauve - 90 x 72  Inch (SF1479H)","Curtains"
"3859","MARCURPPMAU-9090","Mariposa  - Curtain Pair - Pencil Pleat - Mauve - 90 x 90  Inch (SF1479I)","Curtains"
"3860","MARCURPPRED-4654","Mariposa  - Curtain Pair - Pencil Pleat - Red - 46 x 54  Inch (SF1480A)","Curtains"
"3861","MARCURPPRED-4672","Mariposa  - Curtain Pair - Pencil Pleat - Red - 46 x 72  Inch (SF1480B)","Curtains"
"3862","MARCURPPRED-4690","Mariposa  - Curtain Pair - Pencil Pleat - Red - 46 x 90  Inch (SF1480C)","Curtains"
"3863","MARCURPPRED-6654","Mariposa  - Curtain Pair - Pencil Pleat - Red - 66 x 54  Inch (SF1480D)","Curtains"
"3864","MARCURPPRED-6672","Mariposa  - Curtain Pair - Pencil Pleat - Red - 66 x 72  Inch (SF1480E)","Curtains"
"3865","MARCURPPRED-6690","Mariposa  - Curtain Pair - Pencil Pleat - Red - 66 x 90  Inch (SF1480F)","Curtains"
"3866","MARCURPPRED-9054","Mariposa  - Curtain Pair - Pencil Pleat - Red - 90 x 54  Inch (SF1480G)","Curtains"
"3867","MARCURPPRED-9072","Mariposa  - Curtain Pair - Pencil Pleat - Red - 90 x 72  Inch (SF1480H)","Curtains"
"3868","MARCURPPRED-9090","Mariposa  - Curtain Pair - Pencil Pleat - Red - 90 x 90  Inch (SF1480I)","Curtains"
"3869","MARCUSMAU-17","Mariposa - Cushion Cover - Mauve - 17 x 17 Inch (SF1481)","Cushion - Decorative"
"3870","MARCUSRED-17","Mariposa - Cushion Cover - Red - 17 x 17 Inch (SF1482)","Cushion - Decorative"
"3871","MARTBMAU-26","Mariposa - Tiebacks - Mauve - 26 Inch (SF1483)","Curtains"
"3872","MARTBRED-26","Mariposa - Tiebacks - Red - 26 Inch (SF1484)","Curtains"
"3873","MAT-EC-COT","Mattress - ESSENTIAL COMFORT  - Cot Bed (MT1001)","Mattresses"
"3874","MAT-EC-D","Mattress - Essential Comfort - Double (MT1002C)","Mattresses"
"3875","MAT-EC-S","Mattress - Essential Comfort - Single (MT1002A)","Mattresses"
"3876","MAT-EC-SD","Mattress - Essential Comfort - Small Double (MT1002B)","Mattresses"
"3877","MAT-MD-D","Mattress - Memory Duke - Double (MT1003C)","Mattresses"
"3878","MAT-MD-K","Mattress - Memory Duke - King (MT1003D)","Mattresses"
"3879","MAT-MD-S","Mattress - Memory Duke - Single (MT1003A)","Mattresses"
"3880","MAT-MR-D","Mattress - Memory Regal - Double (MT1004C)","Mattresses"
"3881","MAT-MR-K","Mattress - Memory Regal - King (MT1004D)","Mattresses"
"3882","MAT-MR-S","Mattress - Memory Regal - Single (MT1004A)","Mattresses"
"3883","MAT-MR-SK","Mattress - Memory Regal - Super King (MT1004E)","Mattresses"
"3884","MAT-MRS-D","Mattress - Memory Regal - Supreme - Double (MT1005C)","Mattresses"
"3885","MAT-MRS-K","Mattress - Memory Regal - Supreme - King (MT1005D)","Mattresses"
"3886","MAT-MRS-SK","Mattress - Memory Regal - Supreme - Super King (MT1005E)","Mattresses"
"3887","MAT-PMC-D","Mattress - Pocket Memory - Comfort - Double (MT1006C)","Mattresses"
"3888","MAT-PMC-K","Mattress - Pocket Memory - Comfort - King (MT1006D)","Mattresses"
"3889","MAT-PMC-S","Mattress - Pocket Memory - Comfort - Single (MT1006A)","Mattresses"
"3890","MAT-PMC-SD","Mattress - Pocket Memory - Comfort - Small Double (MT1006B)","Mattresses"
"3891","MAT-PMC-SK","Mattress - Pocket Memory - Comfort - Super King (MT1006E)","Mattresses"
"3892","MAT-PMR-D","Mattress - Pocket Memory - Regal - Double (MT1007C)","Mattresses"
"3893","MAT-PMR-K","Mattress - Pocket Memory - Regal - King (MT1007D)","Mattresses"
"3894","MAT-PMR-S","Mattress - Pocket Memory - Regal - Single (MT1007A)","Mattresses"
"3895","MAT-PMR-SK","Mattress - Pocket Memory - Regal - Super King (MT1007E)","Mattresses"
"3896","MAT-PSC-COT","Mattress - POCKET SPRING - Cot Bed (MT1009)","Mattresses"
"3897","MAT-WC-SD","Mattress - Wipe Clean Breathable - Small Double (MT1010B)","Mattresses"
"3898","MATIENAT","Marrakech - Tieback Pair - Natural (SF1528)","Curtains/Discontinued"
"3899","MATIESIL","Marrakech - Tieback Pair - Silver (SF1529)","Curtains/Discontinued"
"3900","MATIESPICE","Marrakech - Tieback Pair - Spice (SF1527)","Curtains/Discontinued"
"3901","MFCU12X16","Microfibre - Cushion - 30 x 40cm (12 x 16"") (SF1214B)","Cushion - Pad"
"3902","MFCU14","Microfibre - Cushion - 35 x35cm (14 x 14"") (SF1214C)","Cushion - Pad"
"3903","MFCU1420","Microfibre - Cushion - 35 x 50cm (14 x 20"") (SF1214R)","Cushion - Pad"
"3904","MFCU14X20","Microfibre - Cushion - 30 x 50cm (12 x 20"") (SF1214D)","Cushion - Pad"
"3905","MFCU16WHT","Microfibre - Cushion - 40 x 40cm (16 x 16"") (SF1214E)","Cushion - Pad"
"3906","MFCU20","Microfibre - Cushion - 50 x 50cm (20 x 20"") (SF1214G)","Cushion - Pad"
"3907","MFCU22","Microfibre - Cushion - 55 x 55cm (22 x 22"") (SF1214H)","Cushion - Pad"
"3908","MFCU24","Microfibre - Cushion - 60 x 60cm (24 x 24"") (SF1214I)","Cushion - Pad"
"3909","MFCU28","Microfibre - Cushion - 70 x 70cm (28 x 28"") (SF1214K)","Cushion - Pad"
"3910","MFCU32","Microfibre - Cushion - 80 x 80cm (32 x 32"") (SF1214L)","Cushion - Pad"
"3911","MFCU36","Microfibre - Cushion - 90 x 90cm (36 x 36"") (SF1214M)","Cushion - Pad"
"3912","MFCUS18","Microfibre - Cushion - 45 x 45cm (18 x 18"") (SF1214F)","Cushion - Pad"
"3913","MFFILLKG","Filling - Super Microfibre - 1 Kilo Bag (MFFILLKG)","Filling"
"3914","MFHEART12","Microfibre - Cushion - HEART SHAPE - 30 cm (12"") (SF1775A)","Cushion - Pad"
"3915","MFHEART16","Microfibre - Cushion - HEART SHAPE - 40 cm (16"") (SF1775B)","Cushion - Pad"
"3916","MFHEART18","Microfibre - Cushion - HEART SHAPE - 45 cm (18"") (SF1775C)","Cushion - Pad"
"3917","MFROUND16","Microfibre - Cushion - ROUND - 40 cm (16"") (SF1776A)","Cushion - Pad"
"3918","MFROUND18","Microfibre - Cushion - ROUND - 45 cm (18"") (SF1776B)","Cushion - Pad"
"3919","MFROUND20","Microfibre - Cushion - ROUND - 50 cm (20"") (SF1776C)","Cushion - Pad"
"3920","MIRDAK11090OK","Dakota - Mirror - Large - 90 x 110 - Oak Shade (FR1161)","Furniture/Discontinued"
"3921","MIRDAK9060OK","Dakota - Mirror - Small - 60 x 90 - Oak Shade (FR1163)","Furniture/Discontinued"
"3922","MIRDAKTALLOAK","Homescapes Dakota Solid Hardwood Furniture Tall Full Length Mirror Oak Wood","Furniture/Discontinued"
"3923","MLCUREYEBLU-4654","Modern Leaf - Curtain Pair - Eyelet - Duck Egg Blue - 46 x 54  Inch (SF1485A)","Curtains/Discontinued"
"3924","MLCUREYEBLU-4672","Modern Leaf - Curtain Pair - Eyelet - Duck Egg Blue - 46 x 72  Inch (SF1485B)","Curtains/Discontinued"
"3925","MLCUREYEBLU-4690","Modern Leaf - Curtain Pair - Eyelet - Duck Egg Blue - 46 x 90  Inch (SF1485C)","Curtains/Discontinued"
"3926","MLCUREYEBLU-6654","Modern Leaf - Curtain Pair - Eyelet - Duck Egg Blue - 66 x 54  Inch (SF1485D)","Curtains/Discontinued"
"3927","MLCUREYEBLU-6672","Modern Leaf - Curtain Pair - Eyelet - Duck Egg Blue - 66 x 72  Inch (SF1485E)","Curtains/Discontinued"
"3928","MLCUREYEBLU-6690","Modern Leaf - Curtain Pair - Eyelet - Duck Egg Blue - 66 x 90  Inch (SF1485F)","Curtains/Discontinued"
"3929","MLCUREYEBLU-9054","Modern Leaf - Curtain Pair - Eyelet - Duck Egg Blue - 90 x 54  Inch (SF1485G)","Curtains/Discontinued"
"3930","MLCUREYEBLU-9072","Modern Leaf - Curtain Pair - Eyelet - Duck Egg Blue - 90 x 72  Inch (SF1485H)","Curtains/Discontinued"
"3931","MLCUREYEBLU-9090","Modern Leaf - Curtain Pair - Eyelet - Duck Egg Blue - 90 x 90  Inch (SF1485I)","Curtains/Discontinued"
"3932","MLCUREYERED-4672","Modern Leaf - Curtain Pair - Eyelet - Red - 46 x 72  Inch (SF1486B)","Curtains/Discontinued"
"3933","MLCUREYERED-6654","Modern Leaf - Curtain Pair - Eyelet - Red - 66 x 54  Inch (SF1486D)","Curtains/Discontinued"
"3934","MLCUREYERED-6672","Modern Leaf - Curtain Pair - Eyelet - Red - 66 x 72  Inch (SF1486E)","Curtains/Discontinued"
"3935","MLCUREYERED-9054","Modern Leaf - Curtain Pair - Eyelet - Red - 90 x 54  Inch (SF1486G)","Curtains/Discontinued"
"3936","MLCUREYERED-9072","Modern Leaf - Curtain Pair - Eyelet - Red - 90 x 72  Inch (SF1486H)","Curtains/Discontinued"
"3937","MLCUSBLU-17","Modern Leaf - Cushion - Duck Egg Blue - 17 x 17 Inch (SF1487)","Cushion - Decorative/Discontinued"
"3938","NAP4BLKCHKBLUE","Block Check - Blue - Napkins Checked - 4 PCS (KT1107)","Kitchen - Table Linen"
"3939","NAP4BLKCHKGRN","Block Check - Green - Napkins Checked - 4 PCS (KT1112)","Kitchen - Table Linen"
"3940","NAP4BLKCHKORNG","Block Check - Orange - Napkins Checked - 4 PCS (KT1228)","Kitchen - Table Linen"
"3941","NAP4BLKCHKPINK","Block Check - Pink - Napkins Checked - 4 PCS (KT1117)","Kitchen - Table Linen"
"3942","NAPKIN4BLUE","Solid - Blue - Napkins - 4 pcs (KT1561)","Kitchen - Table Linen"
"3943","NAPKIN4ORANGE","Solid - Orange - Napkins - 4 pcs (KT1239)","Kitchen - Table Linen"
"3944","NAPKIN4PLUM","Solid - Plum - Napkins - 4 pcs (KT1240)","Kitchen - Table Linen"
"3945","NAPKIN4PURPLE","Solid - Purple - Napkins - 4 pcs (KT1562)","Kitchen - Table Linen"
"3946","NIRVCUSGRY1220","Cushion Cover  - Nirvana - Grey - 12 x 20 (SF1233A)","Cushion - Decorative"
"3947","NIRVCUSGRY1818","Cushion Cover - Nirvana - Grey - 18 x 18 (SF1233B)","Cushion - Decorative"
"3948","NIRVCUSGRY2424","Cushion Cover - Nirvana - Grey - 24 x 24 (SF1233C)","Cushion - Decorative"
"3949","NIRVCUSLIM1220","Cushion Cover - Nirvana - Lime - 12 x 20 (SF1234A)","Cushion - Decorative"
"3950","NIRVCUSLIM1818","Cushion Cover - Nirvana - Lime - 18 x 18 (SF1234B)","Cushion - Decorative"
"3951","NIRVCUSLIM2424","Cushion Cover - Nirvana - Lime - 24 x 24 (SF1234C)","Cushion - Decorative"
"3952","NIRVCUSMAU1220","Cushion Cover - Nirvana - Mauve - 12 x 20 (SF1235A)","Cushion - Decorative"
"3953","NIRVCUSMAU1818","Cushion Cover - Nirvana - Mauve - 18 x 18 (SF1235B)","Cushion - Decorative"
"3954","NIRVCUSMAU2424","Cushion Cover - Nirvana - Mauve - 24 x 24 (SF1235C)","Cushion - Decorative"
"3955","NIRVCUSOCH1220","Cushion Cover  - Nirvana - Ochre Yellow - 12 x 20 (SF1236A)","Cushion - Decorative"
"3956","NIRVCUSOCH1818","Cushion Cover  - Nirvana - Ochre Yellow - 18 x 18 (SF1236B)","Cushion - Decorative"
"3957","NIRVCUSOCH2424","Cushion Cover - Nirvana - Ochre Yellow - 24 x 24 (SF1236C)","Cushion - Decorative"
"3958","NIRVCUSORG1220","Cushion Cover - Nirvana - Terracotta - 12 x 20 (SF1237A)","Cushion - Decorative"
"3959","NIRVCUSORG1818","Cushion Cover - Nirvana - Terracotta - 18 x 18 (SF1237B)","Cushion - Decorative"
"3960","NIRVCUSORG2424","Cushion Cover - Nirvana - Terracotta - 24 x 24 (SF1237C)","Cushion - Decorative"
"3961","NIRVCUSPNK1220","Cushion Cover  - Nirvana - Pink - 12 x 20 (SF1238A)","Cushion - Decorative"
"3962","NIRVCUSPNK1818","FILLED Cushion  - Nirvana - Pink - 18 x 18 (SF1238B)","Cushion - Decorative"
"3963","NIRVCUSPNK2424","Cushion Cover  - Nirvana - Pink - 24 x 24 (SF1238C)","Cushion - Decorative"
"3964","NIRVCUSTEA1220","Cushion Cover - Nirvana - Teal - 12 x 20 (SF1239A)","Cushion - Decorative"
"3965","NIRVCUSTEA1818","Cushion Cover - Nirvana - Teal - 18 x 18 (SF1239B)","Cushion - Decorative"
"3966","NIRVCUSTEA2424","Cushion Cover - Nirvana - Teal - 24 x 24 (SF1239C)","Cushion - Decorative"
"3967","NOCOFFEETBLHON","New Orleans - Coffee Table - Honey (FR1321)","Furniture/Discontinued"
"3968","NOCOFFEETBLWHT","New Orleans - Coffee Table - White (FR1320)","Furniture/Discontinued"
"3969","NOCONTBLWHT","New Orleans - Console Table - White (FR1322)","Furniture/Discontinued"
"3970","NOSIDETBLWHT","New Orleans - Side Table - White (FR1314)","Furniture/Discontinued"
"3971","NAPKIN4BLACK","Solid - Black - Napkins - 4 pcs (KT1194)","Kitchen - Table Linen"
"3972","NAPKIN4CHOCOLATE","Solid - Chocolate - Napkins - 4 pcs (KT1198)","Kitchen - Table Linen"
"3973","NAPKIN4CREAM","Solid - Cream - Napkins - 4 pcs (KT1202)","Kitchen - Table Linen"
"3974","NAPKIN4WHITE","Solid - White - Napkins - 4 pcs (KT1210)","Kitchen - Table Linen"
"3975","ORGCU12","Organic Cotton - Cushion - 30 X 30cm (12 x 12"")  (SF1216A)","Cushion - Pad"
"3976","ORGCU12X14","Organic Microfibre Cushion Pads Pad Inserts Fillers Inner 12 14 16 18 20 24 26""","Default"
"3977","ORGCU14X20","Organic Cotton - Cushion - 35 x 50cm (14 x 20"") (SF1216C)","Cushion - Pad"
"3978","ORGCU16","Organic Cotton - Cushion - 40 x 40cm (16 x 16"") (SF1216D)","Cushion - Pad"
"3979","ORGCU18","Organic Cotton - Cushion - 45 x 45cm (18 x 18"")  (SF1216E)","Cushion - Pad"
"3980","ORGCU20","Organic Cotton - Cushion - 50 x 50cm (20 x 20"")  (SF1216F)","Cushion - Pad"
"3981","ORGCU24","Organic Cotton - Cushion - 60 x 60cm (24 x 24"")  (SF1216G)","Cushion - Pad"
"3982","ORGCU26","Organic Cotton - Cushion - 65 x 65cm (26 x 26"") (SF1216H)","Cushion - Pad"
"3983","ORGCU28","Organic Cotton - Cushion - 70 x 70cm (28 x 28"") (SF1216I)","Cushion - Pad"
"3984","PM2BLKCHKORNG","Block Check - Orange - Placemat - 2 pcs (KT1227)","Ktichen - Table Linen/Discontinued"
"3985","PM2BLACK","Solid - Black - Placemat - 2 Pcs (KT1195)","Kitchen - Table Linen"
"3986","PM2CHOCO","Solid - Chocolate - Placemat - 2 Pcs (KT1199)","Kitchen - Table Linen"
"3987","PM2CREAM","Solid - Cream - Placemat - 2 Pcs (KT1203)","Kitchen - Table Linen"
"3988","PM2WHITE","Solid - White - Placemat - 2 Pcs (KT1211)","Kitchen - Table Linen"
"3989","PMSOLIDORNG2","Solid - Orange - Placemat - 2 Pcs (KT1225)","Kitchen - Table Linen"
"3990","PMSOLIDPLUM2","Solid - Plum - Placemat - 2 Pcs (KT1224)","Kitchen - Table Linen"
"3991","PMSOLIDRED2","Solid - Red - Placemat - 2 Pcs (KT1223)","Kitchen - Table Linen"
"3992","POUFFEBEANCHEVBLK40SQ","Pouffe Beans - Thick Cheveron - Black - 40cm - Square (SF1562)","Pouffes & Bean Bags"
"3993","POUFFEBEANCHEVBLK45RO","Pouffe Beans - Thick Cheveron - Black - 45cm - Round (SF1563)","Pouffes & Bean Bags"
"3994","POUFFEBEANCHEVBLK60SQ","Pouffe Beans - Thick Cheveron - Black - 60cm - Square (SF1564)","Pouffes & Bean Bags"
"3995","POUFFEBEANCHINDMULTI45RO","Pouffe Beans - Chindi Diamond - Multi - 45cm - Round (SF1543)","Pouffes & Bean Bags"
"3996","POUFFEBEANCHINDMULTI60SQ","Pouffe Beans - Chindi Diamond - Multi - 60cm - Square (SF1544)","Pouffes & Bean Bags"
"3997","POUFFEBEANCHINDWHT40SQ","Pouffe Beans - Chindi Diamond - White - 40cm - Square (SF1545)","Pouffes & Bean Bags"
"3998","POUFFEBEANCHINDWHT45RO","Pouffe Beans - Chindi Diamond - White - 45cm - Round (SF1546)","Pouffes & Bean Bags"
"3999","POUFFEBEANHERRMULTI45RO","Pouffe Beans - Jute Herringbone - Black - 45cm - Round (SF1560)","Pouffes & Bean Bags"
"4000","POUFFEBEANHERRMULTI60SQ","Pouffe Beans - Jute Herringbone - Black - 60cm - Square (SF1561)","Pouffes & Bean Bags"
"4001","POUFFEBEANIKATBLU40SQ","Pouffe Beans - Ikat - Blue - 40cm - Square (SF1555)","Pouffes & Bean Bags"
"4002","POUFFEBEANIKATBLU45RO","Pouffe Beans - Ikat - Blue - 45cm - Round (SF1556)","Pouffes & Bean Bags"
"4003","POUFFEBEANIKATBLU60SQ","Pouffe Beans - Ikat - Blue - 60cm - Square (SF1557)","Pouffes & Bean Bags"
"4004","POUFFEBEANJUTEMULTI60SQ","Pouffe Beans - Jute Diamond - Black - 60cm - Square (SF1559)","Pouffes & Bean Bags"
"4005","POUFFEBEANSALBLK45RO","Pouffe Beans - Cotton Selam Stripe - Black - 45cm - Round (SF1549)","Pouffes & Bean Bags"
"4006","POUFFEBEANSALBLU40SQ","Pouffe Beans - Cotton Selam Stripe - Blue - 40cm - Square (SF1551)","Pouffes & Bean Bags"
"4007","POUFFEBEANSALBLU45RO","Pouffe Beans - Cotton Selam Stripe - Blue - 45cm - Round (SF1552)","Pouffes & Bean Bags"
"4008","POUFFEBEANSALBLU60SQ","Pouffe Beans - Cotton Selam Stripe - Blue - 60cm - Square (SF1553)","Pouffes & Bean Bags"
"4009","POUFFECUBLK4035","Pouffe - Knitted - Black - 40 x 35 cm (SF1366)","Pouffes & Bean Bags"
"4010","POUFFECUBLK7020","Floor Cushion - Knitted - Black - 70 x 20 cm (SF1365AA)","Pouffes & Bean Bags"
"4011","POUFFECUBLK7023","Pouffe - Knitted - Black - 70 x 23 cm (SF1366AA)","Pouffes & Bean Bags"
"4012","POUFFECUBLU4035","Blue Hand Knitted Pouffe Round Sphere or Cube Square Chunky Footstools","Default"
"4013","POUFFECUCHO4035","Pouffe - Knitted - Chocolate - 40 x 35 cm (SF1231B)","Pouffes & Bean Bags"
"4014","POUFFECUGRN4035","Pouffe - Knitted - Green - 40 x 35 cm (SF1231C)","Pouffes & Bean Bags"
"4015","POUFFECUGRY7020","Floor Cushion - Knitted - Grey - 70 x 20 cm (SF1232DA)","Pouffes & Bean Bags"
"4016","POUFFECUMAU4035","Pouffe - Knitted - Mauve - 40 x 35 cm (SF1231E)","Pouffes & Bean Bags"
"4017","POUFFECUNAV4035","Pouffe Round - Knitted - Navy - 40 x 35 cm (SF1231K)","Pouffes & Bean Bags"
"4018","POUFFECUOFFWHT4035","Pouffe - Knitted - Off White - 40 x 35 cm (SF1231G)","Pouffes & Bean Bags"
"4019","POUFFECUOFFWHT7020","Floor Cushion - Knitted - Off White - 70 x 20 cm (SF1232GA)","Pouffes & Bean Bags"
"4020","POUFFECUOFFWHT7023","Pouffe - Knitted - Off White - 70 x 23 cm (SF1231GA)","Pouffes & Bean Bags"
"4021","POUFFECUORA4035","Pouffe - Knitted - Orange - 40 x 35 cm (SF1231F)","Pouffes & Bean Bags"
"4022","POUFFECURED4035","Pouffe - Knitted - Red - 40 x 35 cm (SF1231H)","Pouffes & Bean Bags"
"4023","POUFFECURED7020","Floor Cushion - Knitted - Red - 70 x 20 cm (SF1232HA)","Pouffes & Bean Bags"
"4024","POUFFECURED7023","Pouffe - Knitted - Red - 70 x 23 cm (SF1231HA)","Pouffes & Bean Bags"
"4025","POUFFECUTEA4035","Pouffe - Knitted - Teal - 40 x 35 cm (SF1231I)","Pouffes & Bean Bags"
"4026","POUFFECUYEL4035","Pouffe - Knitted - Yellow - 40 x 35 cm (SF1231J)","Pouffes & Bean Bags / Discontinued"
"4027","POUFFECUYEL7020","Floor Cushion - Knitted - Yellow - 70 x 20 cm (SF1232JA)","Pouffes & Bean Bags / Discontinued"
"4028","POUFFECUYEL7023","Pouffe - Knitted - Yellow - 70 x 23 cm (SF1231JA)","Pouffes & Bean Bags / Discontinued"
"4029","POUFFELITEGINGBLU","Pouffe Lite - Gingham Check - Blue (SF1565)","Pouffes & Bean Bags"
"4030","POUFFELITEGINGGRN","Pouffe Lite - Gingham Check - Green (SF1566)","Pouffes & Bean Bags"
"4031","POUFFELITEGINGPNK","Pouffe Lite - Gingham Check - Pink (SF1567)","Pouffes & Bean Bags"
"4032","POUFFELITEHERRBLKNAT","Pouffe Lite (NO LEGS) - Jute Diamond - Black Natural (SF1568)","Pouffes & Bean Bags"
"4033","RDBFGQS-D","Roald Dahl - Big Friendly Giant - Quilt Set - Double (BS1126B)","Bed Linen - Local/Discontinued"
"4034","RDBOOKQS-D","Roald Dahl - Bookworm - Quilt Set - Double (BS1125B)","Bed Linen - Local/Discontinued"
"4035","RDGOLDCUS-3050","Roald Dahl - Golden Ticket - Filled Cushion - 30 x 50 cm (BS1129)","Bed Linen - Local/Discontinued"
"4036","RDSOPHDOLL","Roald Dahl - Sophie - 3D Doll (BS1130)","Bed Linen - Local/Discontinued"
"4037","RDWILQS-D","Roald Dahl - Willy Wonka - Quilt Set - Double (BS1127B)","Bed Linen - Local/Discontinued"
"4038","RDWILQS-S","Roald Dahl - Willy Wonka - Quilt Set - Single (BS1127A)","Bed Linen - Local/Discontinued"
"4039","RETCOFFEERNDHON","Retro - Round Coffee Table - Dark Honey Shade (FR1374)","Furniture - Medium"
"4040","RETCOFFEETRIHON","Retro - Triangle Coffee Table - Dark Honey Shade (FR1375)","Furniture - Medium"
"4041","RUNNERLIME","Solid - Lime Green - Table Runner (KT1208)","Kitchen - Table Linen"
"4042","RUNNERORANGE","Solid - Orange - Table Runner (KT1233)","Kitchen - Table Linen"
"4043","RUNNERPLUM","Solid - Plum - Table Runner (KT1234)","Kitchen - Table Linen"
"4044","RUNNERPURPLE","Solid - Purple - Table Runner (KT1554)","Kitchen - Table Linen"
"4045","RUNNERRED","Solid - Red - Table Runner (KT1235)","Kitchen - Table Linen"
"4046","RUNNERCHOCO","Solid - Chocolate - Table Runner (KT1200)","Kitchen - Table Linen"
"4047","RUNNERCREAM","Solid - Cream - Table Runner (KT1204)","Kitchen - Table Linen"
"4048","RUNNERWHITE","Solid - White - Table Runner (KT1212)","Kitchen - Table Linen"
"4049","SBDDAKLARGEOK","Dakota - Sideboard - Large - Oak Shade (FR1171)","Furniture/Discontinued"
"4050","SDBDAKWINEOK","Dakota - Wine Rack - Oak Shade (FR1189)","Furniture/Discontinued"
"4051","SIMCURDEGG-4654","Simone - Curtain Pair - Eyelet - Duck Egg - 46 x 54 Inch (SF1766A)","Curtains/Discontinued"
"4052","SIMCURDEGG-4672","Simone - Curtain Pair - Eyelet - Duck Egg - 46 x 72 Inch (SF1766B)","Curtains/Discontinued"
"4053","SIMCURDEGG-4690","Simone - Curtain Pair - Eyelet - Duck Egg - 46 x 90 Inch (SF1766C)","Curtains/Discontinued"
